"Name","Price","ProducerName","MPN","RamType","Size","Clock","Sticks","ProductPage"
"Corsair Vengeance Pro Blue DDR3-1600 CL9",84.14,"Corsair","CMY16GX3M2A1600C9B","DDR3-1600","16 GB",1600,2,"https://www.amazon.ca/Corsair-Vengeance-Desktop-Memory-CMY16GX3M2A1600C9B/dp/B00D2LGRLK?SubscriptionId=AKIAI7B523DQIKTQ3BRQ&tag=pckombo04b-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B00D2LGRLK"
"Corsair Vengeance Pro DDR3-2400 CL11",81.18,"Corsair","CMY8GX3M2A2400C11","DDR3-2400","8 GB",2400,2,"https://www.amazon.ca/Corsair-Vengeance-2400MHz-Memory-CMY8GX3M2A2400C11/dp/B00GK9GKK4?SubscriptionId=AKIAI7B523DQIKTQ3BRQ&tag=pckombo04b-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B00GK9GKK4"
"Corsair Vengeance Pro Gold DDR3-2133 CL11",0,"Corsair","CMY16GX3M2A2133C11R","DDR3-2133","16 GB",2133,2,""
"Corsair Vengeance Pro Gold DDR3-2400 CL11",145.28,"Corsair","CMY16GX3M2A2400C11A","DDR3-2400","16 GB",2400,2,"https://www.amazon.ca/Corsair-Vengeance-2400MHz-Memory-CMY16GX3M2A2400C11A/dp/B00FMRV8I4?SubscriptionId=AKIAI7B523DQIKTQ3BRQ&tag=pckombo04b-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B00FMRV8I4"
"Corsair Vengeance Pro Red DDR3-1600 CL9",0,"Corsair","CMY16GX3M2A1600C9R","DDR3-1600","16 GB",1600,2,""
"Corsair Vengeance Pro red DDR3-2400 CL11",0,"Corsair","CMY8GX3M2A2400C11R","DDR3-2400","8 GB",2400,2,""
"Corsair Vengeance Pro Silver DDR3-1600 CL9",90.66,"Corsair","CMY16GX3M2A1600C9","DDR3-1600","16 GB",1600,2,"https://www.amazon.ca/dp/B00D2LGRPG?tag=pckombo04b-20&linkCode=osi&th=1&psc=1"
"Corsair Vengeance RGB",130.56,"Corsair","CMH32GX5M2B6400C36","DDR5-6400","32 GB",6400,2,"https://www.amazon.ca/dp/B0BXHC74WD?tag=pckombo04b-20&linkCode=osi&th=1&psc=1"
"Corsair Vengeance RGB",137.81,"Corsair","CMH32GX5M2B6800C40","DDR5-6800","32 GB",6800,2,"https://www.amazon.ca/dp/B0BXHC1HY8?tag=pckombo04b-20&linkCode=osi&th=1&psc=1"
"Corsair Vengeance RGB",148.69,"Corsair","CMH48GX5M2B5200C38","DDR5-5200","48 GB",5200,2,"https://www.amazon.ca/dp/B0BVMZFZ1H?tag=pckombo04b-20&linkCode=osi&th=1&psc=1"
"Corsair Vengeance RGB",155.95,"Corsair","CMH48GX5M2B5600C40","DDR5-5600","48 GB",5600,2,"https://www.amazon.ca/dp/B0BVN1GWXV?tag=pckombo04b-20&linkCode=osi&th=1&psc=1"
"Corsair Vengeance RGB",163.2,"Corsair","CMH32GX5M2X7000C34","DDR5-7000","32 GB",7000,2,"https://www.amazon.ca/dp/B0BLYLQZJL?tag=pckombo04b-20&linkCode=osi&th=1&psc=1"
"Corsair Vengeance RGB",166.83,"Corsair","CMH32GX5M2X7200C34","DDR5-7200","32 GB",7200,2,"https://www.amazon.ca/dp/B0BLYLPC9L?tag=pckombo04b-20&linkCode=osi&th=1&psc=1"
"Corsair Vengeance RGB",217.61,"Corsair","CMH48GX5M2B7000C40","DDR5-7000","48 GB",7000,2,"https://www.amazon.ca/dp/B0BY6YVYJR?tag=pckombo04b-20&linkCode=osi&th=1&psc=1"
"Corsair Vengeance RGB",239.37,"Corsair","CMH64GX5M2B6000Z40","DDR5-6000","64 GB",6000,2,"https://www.amazon.ca/dp/B0BLYL79TT?tag=pckombo04b-20&linkCode=osi&th=1&psc=1"
"Corsair Vengeance RGB",282.89,"Corsair","CMH64GX5M4B6200C32","DDR5-6200","64 GB",6200,4,"https://www.amazon.ca/dp/B0BVKYN89J?tag=pckombo04b-20&linkCode=osi&th=1&psc=1"
"Corsair Vengeance RGB",296.66,"Corsair","CMH64GX5M4B6400C32","DDR5-6400","64 GB",6400,4,"https://www.amazon.ca/dp/B0BVKX7BGK?tag=pckombo04b-20&linkCode=osi&th=1&psc=1"
"Corsair Vengeance RGB",311.17,"Corsair","CMH64GX5M4B6600C32","DDR5-6600","64 GB",6600,4,"https://www.amazon.ca/dp/B0BVKY73YS?tag=pckombo04b-20&linkCode=osi&th=1&psc=1"
"Corsair Vengeance RGB",314.8,"Corsair","CMH96GX5M2B5600C40","DDR5-5600","96 GB",5600,2,"https://www.amazon.ca/dp/B0BVN19N31?tag=pckombo04b-20&linkCode=osi&th=1&psc=1"
"Corsair Vengeance RGB",316.74,"Corsair","CMH96GX5M2B5200C38","DDR5-5200","96 GB",5200,2,"https://www.amazon.ca/dp/B0BVN19P9B?tag=pckombo04b-20&linkCode=osi&th=1&psc=1"
"Corsair Vengeance RGB",613.08,"Corsair","CMH192GX5M4B5200C38","DDR5-5200","192 GB",5200,4,"https://www.amazon.ca/dp/B0BY6Y85PZ?tag=pckombo04b-20&linkCode=osi&th=1&psc=1"
"Corsair Vengeance RGB Pro black",0,"Corsair","CMW64GX4M2D3000C16","DDR4-3000","64 GB",3000,2,""
"Corsair Vengeance RGB Pro black",65.28,"Corsair","CMW16GX4M2Z3600C18","DDR4-3600","16 GB",3600,2,"https://www.amazon.ca/dp/B07TC4TPCN?tag=pckombo04b-20&linkCode=osi&th=1&psc=1"
"Corsair Vengeance RGB Pro black",79.78,"Corsair","CMW32GX4M2E3200C16","DDR4-3200","32 GB",3200,2,"https://www.amazon.ca/dp/B081XWLQKS?tag=pckombo04b-20&linkCode=osi&th=1&psc=1"
"Corsair Vengeance RGB Pro black",119.68,"Corsair","CMW32GX4M2D3000C16","DDR4-3000","32 GB",3000,2,"https://www.amazon.ca/dp/B08S9BYPPQ?tag=pckombo04b-20&linkCode=osi&th=1&psc=1"
"Corsair Vengeance RGB Pro black",155.95,"Corsair","CMW64GX4M2D3600C18","DDR4-3600","64 GB",3600,2,"https://www.amazon.ca/dp/B081BTFN1B?tag=pckombo04b-20&linkCode=osi&th=1&psc=1"
"Corsair Vengeance RGB Pro black",158.84,"Corsair","CMW64GX4M2E3200C16","DDR4-3200","64 GB",3200,2,"https://www.amazon.ca/dp/B081BTGNDW?tag=pckombo04b-20&linkCode=osi&th=1&psc=1"
"Corsair Vengeance RGB Pro Series black",0,"Corsair","CMW32GX4M4K3733C17","DDR4-3733","32 GB",3733,4,""
"Corsair Vengeance RGB Pro Series black",0,"Corsair","CMW32GX4M4K4266C19","DDR4-4266","32 GB",4266,4,""
"Corsair Vengeance RGB Pro Series black",10.84,"Corsair","SIBU-084","DDR4-3200","16 GB",3200,2,"https://www.amazon.ca/dp/2253053511?tag=pckombo04b-20&linkCode=osi&th=1&psc=1"
"Corsair Vengeance RGB Pro Series black",61.65,"Corsair","CMW16GX4M2A2666C16","DDR4-2666","16 GB",2666,2,"https://www.amazon.ca/dp/B07D1WWBL3?tag=pckombo04b-20&linkCode=osi&th=1&psc=1"
"Corsair Vengeance RGB Pro Series black",72.53,"Corsair","CMW16GX4M2C3000C15","DDR4-3000","16 GB",3000,2,"https://www.amazon.ca/dp/B07D1XJWSJ?tag=pckombo04b-20&linkCode=osi&th=1&psc=1"
"Corsair Vengeance RGB Pro Series black",87.04,"Corsair","CMW32GX4M2A2666C16","DDR4-2666","32 GB",2666,2,"https://www.amazon.ca/dp/B07GSKMJ6D?tag=pckombo04b-20&linkCode=osi&th=1&psc=1"
"Corsair Vengeance RGB Pro Series black",87.76,"Corsair","CMW16GX4M2Z2933C16","DDR4-2933","16 GB",2933,2,"https://www.amazon.ca/dp/B07FBP815T?tag=pckombo04b-20&linkCode=osi&th=1&psc=1"
"Corsair Vengeance RGB Pro Series black",97.92,"Corsair","CMW32GX4M2Z2933C16","DDR4-2933","32 GB",2933,2,"https://www.amazon.ca/dp/B07K5BBY66?tag=pckombo04b-20&linkCode=osi&th=1&psc=1"
"Corsair Vengeance RGB Pro Series black",112.43,"Corsair","CMW16GX4M2K4000C19","DDR4-4000","16 GB",4000,2,"https://www.amazon.ca/dp/B07D1TT7RN?tag=pckombo04b-20&linkCode=osi&th=1&psc=1"
"Corsair Vengeance RGB Pro Series black",123.31,"Corsair","CMW32GX4M4C3200C16","DDR4-3200","32 GB",3200,4,"https://www.amazon.ca/dp/B07D1XJH2W?tag=pckombo04b-20&linkCode=osi&th=1&psc=1"
"Corsair Vengeance RGB Pro Series black",130.56,"Corsair","CMW32GX4M4C3600C18","DDR4-3600","32 GB",3600,4,"https://www.amazon.ca/dp/B07D1TT84Z?tag=pckombo04b-20&linkCode=osi&th=1&psc=1"
"Corsair Vengeance RGB Pro Series black",150.87,"Corsair","CMW32GX4M4C3000C15","DDR4-3000","32 GB",3000,4,"https://www.amazon.ca/dp/B07D1XCKWP?tag=pckombo04b-20&linkCode=osi&th=1&psc=1"
"Corsair Vengeance RGB Pro Series black",160.4,"Corsair","CMW32GX4M4A2666C16","DDR4-2666","32 GB",2666,4,"https://www.amazon.ca/dp/B07D1TPXSZ?tag=pckombo04b-20&linkCode=osi&th=1&psc=1"
"Corsair Vengeance RGB Pro Series black",167.55,"Corsair","CMW32GX4M4Z2933C16","DDR4-2933","32 GB",2933,4,"https://www.amazon.ca/dp/B07FBSP5Y6?tag=pckombo04b-20&linkCode=osi&th=1&psc=1"
"Corsair Vengeance RGB Pro Series black",221.23,"Corsair","CMW32GX4M2C3000C15","DDR4-3000","32 GB",3000,2,"https://www.amazon.ca/dp/B07GSK2WL3?tag=pckombo04b-20&linkCode=osi&th=1&psc=1"
"Corsair Vengeance RGB Pro Series black",275.81,"Corsair","CMW32GX4M4C3200C14","DDR4-3200","32 GB",3200,4,"https://www.amazon.ca/dp/B07HKFJWZ5?tag=pckombo04b-20&linkCode=osi&th=1&psc=1"
"Corsair Vengeance RGB Pro Series black",406.2,"Corsair","CMW64GX4M4A2666C16","DDR4-2666","64 GB",2666,4,"https://www.amazon.ca/dp/B07GSJHVPB?tag=pckombo04b-20&linkCode=osi&th=1&psc=1"
"Corsair Vengeance RGB Pro Series black",438.84,"Corsair","CMW64GX4M4C3000C15","DDR4-3000","64 GB",3000,4,"https://www.amazon.ca/dp/B07HKJ1G4D?tag=pckombo04b-20&linkCode=osi&th=1&psc=1"
"Corsair Vengeance RGB Pro Series black",446.1,"Corsair","CMW64GX4M4C3200C16","DDR4-3200","64 GB",3200,4,"https://www.amazon.ca/dp/B07GSK5782?tag=pckombo04b-20&linkCode=osi&th=1&psc=1"
"Corsair Vengeance RGB Pro Series black",456.98,"Corsair","CMW64GX4M4Z2933C16","DDR4-2933","64 GB",2933,4,"https://www.amazon.ca/dp/B07K5532LD?tag=pckombo04b-20&linkCode=osi&th=1&psc=1"
"Corsair Vengeance RGB Pro Series black",475.84,"Corsair","CMW64GX4M4C3466C16","DDR4-3466","64 GB",3466,4,"https://www.amazon.ca/dp/B07HKJHYCD?tag=pckombo04b-20&linkCode=osi&th=1&psc=1"
"Corsair Vengeance RGB Pro Series black",645.58,"Corsair","CMW64GX4M4K3600C18","DDR4-3600","64 GB",3600,4,"https://www.amazon.ca/dp/B07HKQ9STJ?tag=pckombo04b-20&linkCode=osi&th=1&psc=1"
"Corsair Vengeance RGB Pro Series white",0,"Corsair","CMW64GX4M8A2666C16W","DDR4-2666","64 GB",2666,4,""
"Corsair Vengeance RGB Pro Series white",0,"Corsair","CMW64GX4M8C3000C15W","DDR4-3000","64 GB",3000,8,""
"Corsair Vengeance RGB Pro Series white",0,"Corsair","CMW64GX4M4C3466C16W","DDR4-3466","64 GB",3466,4,""
"Corsair Vengeance RGB Pro Series white",0,"Corsair","CMW64GX4M4C3000C15W","DDR4-3000","64 GB",3000,4,""
"Corsair Vengeance RGB Pro Series white",83.41,"Corsair","CMW16GX4M2A2666C16W","DDR4-2666","16 GB",2666,2,"https://www.amazon.ca/dp/B07D5QMFY5?tag=pckombo04b-20&linkCode=osi&th=1&psc=1"
"Corsair Vengeance RGB Pro Series white",108.8,"Corsair","CMW16GX4M2C3000C15W","DDR4-3000","16 GB",3000,2,"https://www.amazon.ca/dp/B07D5QM1Q5?tag=pckombo04b-20&linkCode=osi&th=1&psc=1"
"Corsair Vengeance RGB Pro Series white",119.68,"Corsair","CMW32GX4M2A2666C16W","DDR4-2666","32 GB",2666,2,"https://www.amazon.ca/dp/B07XN8WYBC?tag=pckombo04b-20&linkCode=osi&th=1&psc=1"
"Corsair Vengeance RGB Pro Series white",140.71,"Corsair","CMW32GX4M4C3600C18W","DDR4-3600","32 GB",3600,4,"https://www.amazon.ca/dp/B07D5SDT6M?tag=pckombo04b-20&linkCode=osi&th=1&psc=1"
"Corsair Vengeance RGB Pro Series white",142.3,"Corsair","CMW32GX4M4C3200C16W","DDR4-3200","32 GB",3200,4,"https://www.amazon.ca/dp/B07D5RBR2P?tag=pckombo04b-20&linkCode=osi&th=1&psc=1"
"Corsair Vengeance RGB Pro Series white",163.2,"Corsair","CMW32GX4M2C3200C16W","DDR4-3200","32 GB",3200,2,"https://www.amazon.ca/dp/B07GSKGSM6?tag=pckombo04b-20&linkCode=osi&th=1&psc=1"
"Corsair Vengeance RGB Pro Series white",163.57,"Corsair","CMW32GX4M2C3000C15W","DDR4-3000","32 GB",3000,2,"https://www.amazon.ca/Corsair-CMW32GX4M2C3000C15W-Vengeance-PC4-24000-Desktop/dp/B07GSL5C7T?SubscriptionId=AKIAI7B523DQIKTQ3BRQ&tag=pckombo04b-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B07GSL5C7T"
"Corsair Vengeance RGB Pro Series white",174.08,"Corsair","CMW32GX4M4A2666C16W","DDR4-2666","32 GB",2666,4,"https://www.amazon.ca/dp/B07D5TR12C?tag=pckombo04b-20&linkCode=osi&th=1&psc=1"
"Corsair Vengeance RGB Pro Series white",235.74,"Corsair","CMW32GX4M4C3000C15W","DDR4-3000","32 GB",3000,4,"https://www.amazon.ca/dp/B07D5RBQM4?tag=pckombo04b-20&linkCode=osi&th=1&psc=1"
"Corsair Vengeance RGB Pro Series white",349.78,"Corsair","CMW64GX4M4C3200C16W","DDR4-3200","64 GB",3200,4,"https://www.amazon.ca/dp/B07GSKXYJH?tag=pckombo04b-20&linkCode=osi&th=1&psc=1"
"Corsair Vengeance RGB Pro Series white",362.68,"Corsair","CMW64GX4M4A2666C16W","DDR4-2666","64 GB",2666,4,"https://www.amazon.ca/dp/B07GSKZCCR?tag=pckombo04b-20&linkCode=osi&th=1&psc=1"
"Corsair Vengeance RGB Pro Series white",381.82,"Corsair","CMW64GX4M8C3200C16W","DDR4-3200","64 GB",3200,4,"https://www.amazon.ca/dp/B07D5SPCZB?tag=pckombo04b-20&linkCode=osi&th=1&psc=1"
"Corsair Vengeance RGB Pro Series white",645.58,"Corsair","CMW64GX4M4K3600C18W","DDR4-3600","64 GB",3600,4,"https://www.amazon.ca/dp/B07HKJ4Y51?tag=pckombo04b-20&linkCode=osi&th=1&psc=1"
"Corsair Vengeance RGB Pro Series white",661,"Corsair","CMW64GX4M8X3600C18W","DDR4-3600","64 GB",3600,8,"https://www.amazon.ca/Corsair-Vengeance-3600MHz-Desktop-Memory/dp/B07D7G1W9N?psc=1&SubscriptionId=AKIAI7B523DQIKTQ3BRQ&tag=pckombo04b-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B07D7G1W9N"
"Corsair Vengeance RGB Pro SL",0,"Corsair","CMH128GX4M4E3200C16","DDR4-3200","128 GB",3200,4,""
"Corsair Vengeance RGB Pro SL",49.32,"Corsair","CMH16GX4M2E3200C16W","DDR4-3200","16 GB",3200,2,"https://www.amazon.ca/dp/B08SQL9PZC?tag=pckombo04b-20&linkCode=osi&th=1&psc=1"
"Corsair Vengeance RGB Pro SL",50.77,"Corsair","CMH16GX4M2D3600C18","DDR4-3600","16 GB",3600,2,"https://www.amazon.ca/dp/B08SQCZSS8?tag=pckombo04b-20&linkCode=osi&th=1&psc=1"
"Corsair Vengeance RGB Pro SL",54.4,"Corsair","CMH16GX4M2E3200C16","DDR4-3200","16 GB",3200,2,"https://www.amazon.ca/dp/B08SQ31CGF?tag=pckombo04b-20&linkCode=osi&th=1&psc=1"
"Corsair Vengeance RGB Pro SL",64.54,"Corsair","CMH16GX4M2D3600C18W","DDR4-3600","16 GB",3600,2,"https://www.amazon.ca/dp/B08SQ75MP7?tag=pckombo04b-20&linkCode=osi&th=1&psc=1"
"Corsair Vengeance RGB Pro SL",78.33,"Corsair","CMH32GX4M2E3200C16","DDR4-3200","32 GB",3200,2,"https://www.amazon.ca/dp/B08SQBKB5D?tag=pckombo04b-20&linkCode=osi&th=1&psc=1"
"Corsair Vengeance RGB Pro SL",79.78,"Corsair","CMH32GX4M2D3600C18","DDR4-3600","32 GB",3600,2,"https://www.amazon.ca/dp/B08SPYCCF1?tag=pckombo04b-20&linkCode=osi&th=1&psc=1"
"Corsair Vengeance RGB Pro SL",89.93,"Corsair","CMH32GX4M2E3200C16W","DDR4-3200","32 GB",3200,2,"https://www.amazon.ca/dp/B08SQPH9JC?tag=pckombo04b-20&linkCode=osi&th=1&psc=1"
"Corsair Vengeance RGB Pro SL",97.92,"Corsair","CMH32GX4M2D3600C18W","DDR4-3600","32 GB",3600,2,"https://www.amazon.ca/dp/B08SQRF8MJ?tag=pckombo04b-20&linkCode=osi&th=1&psc=1"
"Corsair Vengeance RGB Pro SL",163.2,"Corsair","CMH32GX4M4D3600C18","DDR4-3600","32 GB",3600,4,"https://www.amazon.ca/dp/B08SQ5G82Z?tag=pckombo04b-20&linkCode=osi&th=1&psc=1"
"Corsair Vengeance RGB Pro SL",235.74,"Corsair","CMH32GX4M4E3200C16","DDR4-3200","32 GB",3200,4,"https://www.amazon.ca/dp/B08SQPPLNN?tag=pckombo04b-20&linkCode=osi&th=1&psc=1"
"Corsair Vengeance RGB Pro SL DDR4-3200",148.69,"Corsair","CMH32GX4M4E3200C16W","DDR4-3200","32 GB",3200,4,"https://www.amazon.ca/dp/B08SQF871G?tag=pckombo04b-20&linkCode=osi&th=1&psc=1"
"Corsair Vengeance RGB Pro SL für AMD Ryzen",0,"Corsair","CMH16GX4M2Z3200C16","DDR4-3200","16 GB",3200,2,""
"Corsair Vengeance RGB Pro SL für AMD Ryzen",0,"Corsair","CMH16GX4M2Z3600C18","DDR4-3600","16 GB",3600,2,""
"Corsair Vengeance RGB Pro SL für AMD Ryzen",98.64,"Corsair","CMH32GX4M2Z3600C18","DDR4-3600","32 GB",3600,2,"https://www.amazon.ca/dp/B08SQC325S?tag=pckombo04b-20&linkCode=osi&th=1&psc=1"
"Corsair Vengeance RGB Pro SL für AMD Ryzen",206.72,"Corsair","CMH32GX4M2Z3200C16","DDR4-3200","32 GB",3200,2,"https://www.amazon.ca/dp/B08SQHRJY1?tag=pckombo04b-20&linkCode=osi&th=1&psc=1"
"Corsair Vengeance RGB RS",0,"Corsair","CMG128GX4M4E3200C16","DDR4-3200","128 GB",3200,4,""
"Corsair Vengeance RGB RS",66.72,"Corsair","CMG16GX4M2D3600C18","DDR4-3600","16 GB",3600,2,"https://www.amazon.ca/dp/B09C5TW31M?tag=pckombo04b-20&linkCode=osi&th=1&psc=1"
"Corsair Vengeance RGB RS",87.04,"Corsair","CMG32GX4M2E3200C16","DDR4-3200","32 GB",3200,2,"https://www.amazon.ca/dp/B09C5X1T7V?tag=pckombo04b-20&linkCode=osi&th=1&psc=1"
"Corsair Vengeance RGB RS",112.1,"Corsair","CMG32GX4M2D3600C18","DDR4-3600","32 GB",3600,2,"https://www.amazon.ca/dp/B09C5WJ2B2?tag=pckombo04b-20&linkCode=osi&th=1&psc=1"
"Corsair Vengeance RGB RS",142.89,"Corsair","CMG32GX4M4E3200C16","DDR4-3200","32 GB",3200,4,"https://www.amazon.ca/dp/B09C5VDH74?tag=pckombo04b-20&linkCode=osi&th=1&psc=1"
"Corsair Vengeance RGB RS",184.96,"Corsair","CMG32GX4M4D3600C18","DDR4-3600","32 GB",3600,4,"https://www.amazon.ca/dp/B09C5STPV9?tag=pckombo04b-20&linkCode=osi&th=1&psc=1"
"Corsair Vengeance RGB RS",209.79,"Corsair","CMG64GX4M2E3200C16","DDR4-3200","64 GB",3200,2,"https://www.amazon.ca/dp/B09C5TPWM6?tag=pckombo04b-20&linkCode=osi&th=1&psc=1"
"Corsair Vengeance RGB RS",239.37,"Corsair","CMG64GX4M2D3600C18","DDR4-3600","64 GB",3600,2,"https://www.amazon.ca/dp/B09C5VPZN4?tag=pckombo04b-20&linkCode=osi&th=1&psc=1"
"Corsair Vengeance RGB RS",272.01,"Corsair","CMG64GX4M4E3200C16","DDR4-3200","64 GB",3200,4,"https://www.amazon.ca/dp/B09C5WL28B?tag=pckombo04b-20&linkCode=osi&th=1&psc=1"
"Corsair Vengeance RGB RT",67.45,"Corsair","CMN16GX4M2Z3600C18W","DDR4-3600","16 GB",3600,2,"https://www.amazon.ca/dp/B09C5TFMW1?tag=pckombo04b-20&linkCode=osi&th=1&psc=1"
"Corsair Vengeance RGB RT",68.17,"Corsair","CMN16GX4M2Z3200C16","DDR4-3200","16 GB",3200,2,"https://www.amazon.ca/dp/B09C5VTFRY?tag=pckombo04b-20&linkCode=osi&th=1&psc=1"
"Corsair Vengeance RGB RT",72.36,"Corsair","CMN16GX4M2Z3600C18","DDR4-3600","16 GB",3600,2,"https://www.amazon.ca/dp/B09C5VFFQR?tag=pckombo04b-20&linkCode=osi&th=1&psc=1"
"Corsair Vengeance RGB RT",72.53,"Corsair","CMN16GX4M2Z3600C16","DDR4-3600","16 GB",3600,2,"https://www.amazon.ca/dp/B09C5V77ZH?tag=pckombo04b-20&linkCode=osi&th=1&psc=1"
"Corsair Vengeance RGB RT",84.88,"Corsair","CMN16GX4M2Z3200C16W","DDR4-3200","16 GB",3200,2,"https://www.amazon.ca/dp/B09C5VBGV6?tag=pckombo04b-20&linkCode=osi&th=1&psc=1"
"Corsair Vengeance RGB RT",97.92,"Corsair","CMN16GX4M2Z4000C18","DDR4-4000","16 GB",4000,2,"https://www.amazon.ca/dp/B09C5SZL17?tag=pckombo04b-20&linkCode=osi&th=1&psc=1"
"Corsair Vengeance RGB RT",105.17,"Corsair","CMN32GX4M2Z3600C18W","DDR4-3600","32 GB",3600,2,"https://www.amazon.ca/dp/B09C5TJ633?tag=pckombo04b-20&linkCode=osi&th=1&psc=1"
"Corsair Vengeance RGB RT",105.17,"Corsair","CMN32GX4M2Z3600C16","DDR4-3600","32 GB",3600,2,"https://www.amazon.ca/dp/B09C5VRSRG?tag=pckombo04b-20&linkCode=osi&th=1&psc=1"
"Corsair Vengeance RGB RT",106.78,"Corsair","CMN32GX4M2Z3200C16","DDR4-3200","32 GB",3200,2,"https://www.amazon.ca/dp/B09C5VB5XM?tag=pckombo04b-20&linkCode=osi&th=1&psc=1"
"Corsair Vengeance RGB RT",133.46,"Corsair","CMN32GX4M4Z3200C16W","DDR4-3200","32 GB",3200,4,"https://www.amazon.ca/dp/B09C5W4N2N?tag=pckombo04b-20&linkCode=osi&th=1&psc=1"
"Corsair Vengeance RGB RT",134.19,"Corsair","CMN32GX4M2Z3600C18","DDR4-3600","32 GB",3600,2,"https://www.amazon.ca/dp/B09C5WQSZ3?tag=pckombo04b-20&linkCode=osi&th=1&psc=1"
"Corsair Vengeance RGB RT",142.89,"Corsair","CMN32GX4M2Z3200C16W","DDR4-3200","32 GB",3200,2,"https://www.amazon.ca/dp/B09C5VD33X?tag=pckombo04b-20&linkCode=osi&th=1&psc=1"
"Corsair Vengeance RGB RT",155.95,"Corsair","CMN32GX4M4Z3600C18W","DDR4-3600","32 GB",3600,4,"https://www.amazon.ca/dp/B09C5TR4GW?tag=pckombo04b-20&linkCode=osi&th=1&psc=1"
"Corsair Vengeance RGB RT",163.2,"Corsair","CMN32GX4M4Z3600C18","DDR4-3600","32 GB",3600,4,"https://www.amazon.ca/dp/B09C5VL8N5?tag=pckombo04b-20&linkCode=osi&th=1&psc=1"
"Corsair Vengeance RGB RT",166.1,"Corsair","CMN64GX4M2Z3600C18","DDR4-3600","64 GB",3600,2,"https://www.amazon.ca/dp/B09C5RSDP9?tag=pckombo04b-20&linkCode=osi&th=1&psc=1"
"Corsair Vengeance RGB RT",166.1,"Corsair","CMN32GX4M4Z3200C16","DDR4-3200","32 GB",3200,4,"https://www.amazon.ca/dp/B09C5TVKY3?tag=pckombo04b-20&linkCode=osi&th=1&psc=1"
"Corsair Vengeance RGB RT",169.38,"Corsair","CMN64GX4M2Z3200C16W","DDR4-3200","64 GB",3200,2,"https://www.amazon.ca/dp/B09C5TY7K1?tag=pckombo04b-20&linkCode=osi&th=1&psc=1"
"Corsair Vengeance RGB RT",170.27,"Corsair","CMN64GX4M2Z3200C16","DDR4-3200","64 GB",3200,2,"https://www.amazon.ca/dp/B09C5TW7Y4?tag=pckombo04b-20&linkCode=osi&th=1&psc=1"
"Corsair Vengeance RGB RT",206.72,"Corsair","CMN32GX4M2Z4000C18","DDR4-4000","32 GB",4000,2,"https://www.amazon.ca/dp/B09C5TB37F?tag=pckombo04b-20&linkCode=osi&th=1&psc=1"
"Corsair Vengeance RGB RT",221.96,"Corsair","CMN64GX4M4Z3600C18","DDR4-3600","64 GB",3600,4,"https://www.amazon.ca/dp/B09C5TXJKX?tag=pckombo04b-20&linkCode=osi&th=1&psc=1"
"Corsair Vengeance RGB RT",224.88,"Corsair","CMN32GX4M2Z4600C18","DDR4-4600","32 GB",4600,2,"https://www.amazon.ca/dp/B09C5TVH3V?tag=pckombo04b-20&linkCode=osi&th=1&psc=1"
"Corsair Vengeance RGB RT",253.87,"Corsair","CMN64GX4M4Z3200C16W","DDR4-3200","64 GB",3200,4,"https://www.amazon.ca/dp/B09C5RRM2P?tag=pckombo04b-20&linkCode=osi&th=1&psc=1"
"Corsair Vengeance RGB RT",253.87,"Corsair","CMN64GX4M4Z3200C16","DDR4-3200","64 GB",3200,4,"https://www.amazon.ca/dp/B09C5TFC17?tag=pckombo04b-20&linkCode=osi&th=1&psc=1"
"Corsair Vengeance RGB RT",305.75,"Corsair","CMN128GX4M4Z3600C18","DDR4-3600","128 GB",3600,4,"https://www.amazon.ca/dp/B09C5WHJW4?tag=pckombo04b-20&linkCode=osi&th=1&psc=1"
"Corsair Vengeance RGB RT",692.73,"Corsair","CMN128GX4M4Z3200C16","DDR4-3200","128 GB",3200,4,"https://www.amazon.ca/dp/B09C5TTKGY?tag=pckombo04b-20&linkCode=osi&th=1&psc=1"
"Corsair Vengeance RGB Series black",0,"Corsair","CMR64GX4M4C3333C16","DDR4-3333","64 GB",3333,4,""
"Corsair Vengeance RGB Series white",0,"Corsair","CMR32GX4M4C3200C16W","DDR4-3200","32 GB",3200,4,""
"Corsair XMS DDR3-1600 CL9 für Core i5/i7",38.73,"Corsair","CMX4GX3M2A1600C9","DDR3-1600","4 GB",1600,2,"https://www.amazon.ca/Corsair-PC3-12800-1600Mhz-Channel-CMX4GX3M2A1600C9/dp/B002LE8D2A?SubscriptionId=AKIAI7B523DQIKTQ3BRQ&tag=pckombo04b-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B002LE8D2A"
"Corsair XMS3 DDR3-1333 CL9",39.19,"Corsair","CMX8GX3M1A1333C9","DDR3-1333","8 GB",1333,1,"https://www.amazon.ca/Corsair-CMX8GX3M1A1333C9-Ddr3-1x8gb-1333/dp/B006XB56VI?SubscriptionId=AKIAI7B523DQIKTQ3BRQ&tag=pckombo04b-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B006XB56VI"
